factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size_growth,orig,2016-05-31,bear,0.004030771107977165,0.0029430711059434955,0.0020385848953040258,0.001640212746239822,1.6669873019736179,1.5698594428604797
size_growth,orig,2016-06-30,bear,0.03553123086175907,0.03440940536165882,0.04193716676296128,0.04136826906990865,1.7262174126436634,1.6238773727906939
size_growth,orig,2016-07-29,bear,0.0014134791974595386,0.0003286145949956687,-0.002838111572152985,-0.0031195491966673483,1.7286573850467277,1.6244110025958762
size_growth,orig,2016-08-31,bear,0.021304407220600882,0.02019799411277856,0.01928041934031497,0.01907024448386041,1.7654854059226621,1.6572208464630405
size_growth,orig,2016-09-30,mix,-0.0015773730237631882,-0.0026589975363207063,-0.008136910166399816,-0.008270861291299392,1.762700576869512,1.6528143003151559
size_growth,orig,2016-10-31,mix,0.014795391656719656,0.013696029982424918,0.013551780901900533,0.013486296315494029,1.788780422277822,1.675451294527653
size_growth,orig,2016-11-30,mix,0.010825036038546532,0.009729975582837946,0.008464324288340227,0.008314535413868507,1.8081440348140259,1.6917533947136412
size_growth,orig,2016-12-30,mix,-0.030270906573239175,-0.03132144642445145,-0.03725289576235627,-0.0374336982236374,1.7534098756652108,1.638765231397734
size_growth,orig,2017-01-26,mix,-0.006382828759618618,-0.007459247361795707,-0.0044962161703734375,-0.00464856342574993,1.7422181606834155,1.6265412761688278
size_growth,orig,2017-02-28,mix,0.02950329629595712,0.028388001058303303,0.022934710597269002,0.02273911486397684,1.7936193392902557,1.6727155316380826
size_growth,orig,2017-03-31,mix,0.005995335701200903,0.004905507420857935,0.0097743698106848,0.009624396725674611,1.804372689349467,1.6809210500915175
size_growth,orig,2017-04-28,mix,-0.006889968236764281,-0.007965837437841072,-0.005363165759616779,-0.005511670186450601,1.7919406188325642,1.6675311062606433
size_growth,orig,2017-05-31,mix,-0.02316890450737619,-0.024227138194159892,-0.023147619464504648,-0.02329396406112416,1.750423317751944,1.6271315997062064
size_growth,orig,2017-06-30,mix,0.05981749197137045,0.0586693563550682,0.04774818463369475,0.04755373301668997,1.8551292505080705,1.722594363365962
size_growth,orig,2017-07-31,mix,0.020872504386633586,0.01976655917354808,0.00946602149729603,0.009328996566141612,1.8938504439270725,1.7566441267814557
size_growth,orig,2017-08-31,mix,0.021286371059992825,0.02017997749134448,0.020061139031662057,0.01992871755821457,1.9341636472086363,1.792093165720208
