fund_code,fund_short_name,first_ann,last_ann,n_ann,types,organ_name,est_delist_date,is_onsite
202202,南方避险增值贰号混合,2019-07-08,2019-07-08,1,清算报告,南方,2019-07-08,False
206005,鹏华上证民企50ETF联接,2020-07-16,2020-07-16,1,清算报告,鹏华,2020-07-16,False
206010,鹏华深证民营ETF联接,2020-07-30,2020-07-30,1,清算报告,鹏华,2020-07-30,False
253010,国联安安心成长混合,2024-03-20,2024-03-20,1,清算报告,国联安,2024-03-20,False
253030,国联安信心增益债券,2022-02-08,2022-02-08,1,清算报告,国联安,2022-02-08,False
270027,广发全球农业指数（QDII）,2020-02-28,2020-02-28,1,清算报告,广发,2020-02-28,False
360017,光大保德信添天利理财债券,2015-10-14,2015-10-14,1,清算报告,光大保德信,2015-10-14,False
360021,光大保德信添盛理财债券,2016-05-14,2016-05-14,1,清算报告,光大保德信,2016-05-14,False
370021,上投摩根分红添利债券,2021-07-13,2021-07-13,1,清算报告,摩根,2021-07-13,False
380003,中银理财60天债券发起,2016-08-24,2016-08-24,1,清算报告,中银,2016-08-24,False
400020,东方成长回报平衡混合,2024-02-02,2024-02-02,1,清算报告,东方,2024-02-02,False
400023,东方多策略灵活配置混合,2023-06-16,2023-06-16,1,清算报告,东方,2023-06-16,False
471028,汇添富理财28天,2014-09-27,2014-09-27,1,清算报告,汇添富,2014-09-27,False
501000,国金鑫新灵活配置（LOF）,2024-05-09,2024-05-09,1,清算报告,国金,2024-05-09,True
501002,长信价值优选混合,2024-07-19,2024-07-19,2,基金清算公告/清算报告,长信,2024-07-19,True
501023,鹏华香港中小企业指数(LOF),2021-12-14,2022-01-07,2,基金清算公告/清算报告,鹏华,2021-12-14,True
501027,国泰融信灵活配置混合（LOF）,2023-07-13,2023-08-14,2,基金合同终止公告/清算报告,国泰,2023-07-13,True
501033,银华惠安定期开放混合,2019-06-25,2019-06-25,1,清算报告,银华,2019-06-25,True
501039,汇添富睿丰混合（LOF）,2024-01-03,2024-02-22,3,基金合同终止公告/基金清算公告/清算报告,汇添富,2024-01-03,True
501041,汇添富弘安混合,2024-01-23,2024-03-18,3,基金合同终止公告/清算报告,汇添富,2024-01-23,True
501055,财通福佑定开混合发起,2021-04-12,2021-10-30,5,基金合同终止公告/基金清算公告/清算报告,财通,2021-04-12,True
501069,华宝标普中国A股质量价值指数,2023-05-05,2023-05-05,1,清算报告,华宝,2023-05-05,True
501072,国金红利增强,2022-01-20,2022-01-20,1,清算报告,国金,2022-01-20,True
501101,建信中证政策性金融债1-3年指数(LOF),2020-04-16,2020-04-16,1,清算报告,建信,2020-04-16,True
501102,建信中证政策性金融债3-5年指数(LOF),2018-07-05,2018-07-05,1,清算报告,建信,2018-07-05,True
501103,建信中证政策性金融债5-8年指数(LOF),2018-07-05,2018-07-05,1,清算报告,建信,2018-07-05,True
501105,建信政金债8-10年指数（LOF）,2021-07-17,2021-07-17,1,清算报告,建信,2021-07-17,True
501106,广发中证10年期国开债(LOF),2020-07-29,2020-07-29,1,清算报告,广发,2020-07-29,True
501309,国泰恒生港股通指数(LOF),2023-06-20,2023-06-20,1,清算报告,国泰,2023-06-20,True
502020,国金上证50指数增强(LOF),2023-03-22,2023-03-22,1,清算报告,国金,2023-03-22,True
502036,大成中证互联网金融指数分级,2020-11-13,2020-11-13,2,基金清算公告/清算报告,大成,2020-11-13,True
502040,长盛上证50指数（LOF）,2024-05-25,2024-06-25,2,基金合同终止公告/清算报告,长盛,2024-05-25,True
510070,民企ETF,2020-07-16,2020-07-16,1,清算报告,鹏华,2020-07-16,True
510110,海富通上证周期ETF,2023-07-28,2023-07-31,2,基金清算公告/清算报告,海富通,2023-07-28,True
510120,海富通上证非周期ETF,2023-07-28,2023-07-31,2,基金清算公告/清算报告,海富通,2023-07-28,True
510220,华泰柏瑞上证中小盘ETF,2022-12-09,2022-12-09,1,清算报告,华泰柏瑞,2022-12-09,True
510260,诺安上证新兴产业ETF,2019-12-13,2019-12-13,1,清算报告,诺安,2019-12-13,True
510280,上证180成长ETF,2019-09-17,2019-09-17,1,基金清算公告,华宝,2019-09-17,True
510430,银华上证50等权ETF,2020-11-26,2020-11-26,1,清算报告,银华,2020-11-26,True
510440,中证500沪市ETF,2022-12-08,2022-12-08,1,清算报告,大成,2022-12-08,True
510520,诺安中证500ETF,2019-09-23,2019-09-23,1,清算报告,诺安,2019-09-23,True
510610,华夏能源ETF,2016-05-21,2016-05-21,1,清算报告,华夏,2016-05-21,True
510620,华夏材料ETF,2016-05-21,2016-05-21,1,清算报告,华夏,2016-05-21,True
510690,兴业金融 ETF,2022-01-18,2022-02-10,2,基金清算公告/清算报告,兴业,2022-01-18,True
510860,兴业上证50ETF,2022-01-27,2022-03-03,2,基金清算公告/清算报告,兴业,2022-01-27,True
510890,红利低波ETF,2021-08-05,2021-08-24,2,清算报告,兴业,2021-08-05,True
511000,招商中债-0-3年长三角地方债ETF,2021-03-29,2021-03-29,1,清算报告,招商,2021-03-29,True
511050,地方债ETF,2021-07-30,2021-08-13,2,清算报告,兴业,2021-07-30,True
511230,周期债,2019-06-25,2021-03-17,3,基金清算公告/清算报告,海富通,2019-06-25,True
511280,华夏3-5年中高级可质押信用债ETF,2021-09-14,2021-09-14,1,清算报告,华夏,2021-09-14,True
511290,广发上证10年期国债ETF,2020-09-29,2020-09-29,1,清算报告,广发,2020-09-29,True
511310,富国中证10年期国债ETF,2023-02-08,2023-02-08,1,清算报告,富国,2023-02-08,True
512270,华安沪深300低波ETF,2021-08-18,2021-08-18,1,清算报告,华安,2021-08-18,True
512280,景顺长城MSCI中国A股国际通ETF,2025-06-20,2025-07-15,3,基金合同终止公告/基金清算公告/清算报告,景顺长城,2025-06-20,True
512300,南方中证500医药卫生ETF,2021-02-05,2021-02-08,2,基金合同终止公告/清算报告,南方,2021-02-05,True
512310,南方中证500工业ETF,2021-03-16,2021-03-18,2,基金合同终止公告/清算报告,南方,2021-03-16,True
512320,工银MSCI中国ETF,2024-03-26,2024-03-28,2,基金清算公告/清算报告,工银瑞信,2024-03-26,True
512340,南方中证500原材料ETF,2021-03-16,2021-03-18,2,基金合同终止公告/清算报告,南方,2021-03-16,True
512350,福建ETF,2022-01-27,2022-03-03,2,基金清算公告/清算报告,兴业,2022-01-27,True
512610,嘉实中证医药卫生ETF,2022-12-05,2022-12-05,1,清算报告,嘉实,2022-12-05,True
512780,广发中证京津冀ETF,2022-12-21,2022-12-21,1,清算报告,广发,2022-12-21,True
512790,华安中证民企成长ETF,2020-07-01,2020-07-01,1,清算报告,华安,2020-07-01,True
512850,中信建投北京50ETF,2020-12-11,2021-01-28,3,基金合同终止公告/基金清算公告/清算报告,中信建投,2020-12-11,True
512860,华安MSCI中国A股国际ETF,2021-03-29,2021-03-29,1,清算报告,华安,2021-03-29,True
512920,新华MSCI中国A股国际ETF,2023-01-09,2023-01-09,1,清算报告,新华,2023-01-09,True
513680,建信港股通恒生中国企业ETF,2023-03-21,2023-03-21,1,基金清算公告,建信,2023-03-21,True
513960,博时港股通消费ETF,2024-10-22,2024-10-22,1,清算报告,博时,2024-10-22,True
515280,富国中证银行ETF,2024-08-28,2024-08-30,2,基金清算公告/清算报告,富国,2024-08-28,True
515500,海富通中证长三角领先ETF,2023-03-23,2023-03-23,1,清算报告,海富通,2023-03-23,True
515510,嘉实中证500成长估值ETF,2023-04-14,2023-04-14,1,清算报告,嘉实,2023-04-14,True
515520,大成MSCI中国A股质优价值100ETF,2023-05-30,2023-05-30,1,清算报告,大成,2023-05-30,True
515570,山西证券中证红利潜力ETF,2023-11-01,2023-12-04,3,基金合同终止公告/基金清算公告/清算报告,山西证券,2023-11-01,True
515610,中银800,2022-07-22,2025-03-27,4,基金合同终止公告/基金清算公告/清算报告,中银,2022-07-22,True
515670,中银100,2024-06-11,2024-06-11,1,基金清算公告,中银,2024-06-11,True
515690,股息ETF,2022-03-01,2022-03-29,2,基金合同终止公告/清算报告,鹏华,2022-03-01,True
515780,浦银安盛MSCI中国A股ETF,2025-05-09,2025-05-09,2,基金清算公告/清算报告,浦银基金,2025-05-09,True
515830,工银中证800ETF,2022-05-30,2022-06-01,2,基金清算公告/清算报告,工银瑞信,2022-05-30,True
515870,嘉实先进制造100ETF,2023-01-04,2023-02-27,2,基金合同终止公告/清算报告,嘉实,2023-01-04,True
515930,永赢沪深300ETF,2023-07-06,2023-07-06,1,清算报告,永赢,2023-07-06,True
516400,富国中证ESG120策略ETF,2021-12-03,2021-12-31,2,基金合同终止公告/清算报告,富国,2021-12-03,True
516480,国联安新材料ETF,2025-09-11,2025-09-11,1,基金清算公告,国联安,2025-09-11,True
516680,建信中证细分有色金属产业主题ETF ,2022-09-16,2022-11-12,2,基金合同终止公告/清算报告,建信,2022-09-16,True
516690,化工产业,2024-05-31,2024-08-14,3,基金合同终止公告/基金清算公告/清算报告,银华,2024-05-31,True
516870,汽车,2021-10-22,2022-01-14,3,基金合同终止公告/基金清算公告/清算报告,银华,2021-10-22,True
517060,华宝中证沪港深500ETF,2022-03-21,2022-03-21,1,清算报告,华宝,2022-03-21,True
517270,浦银安盛中证沪港深科技龙头ETF,2024-04-20,2024-04-20,1,清算报告,浦银基金,2024-04-20,True
517280,天弘中证沪港深线上消费主题ETF,2024-06-29,2024-08-05,3,基金合同终止公告/基金清算公告/清算报告,天弘,2024-06-29,True
517500,国泰中证沪港深动漫游戏ETF,2023-11-01,2023-11-24,2,基金合同终止公告/清算报告,国泰,2023-11-01,True
517760,浦银安盛中证沪港深消费龙头ETF,2024-04-30,2024-04-30,1,清算报告,浦银基金,2024-04-30,True
517780,浦银安盛中华交易服务沪深港300ETF,2023-04-15,2023-10-14,2,清算报告,浦银基金,2023-04-15,True
517960,摩根中证沪港深科技100ETF,2024-08-13,2024-08-13,1,基金清算公告,摩根,2024-08-13,True
519027,海富通上证周期ETF联接,2023-07-28,2023-07-31,2,基金清算公告/清算报告,海富通,2023-07-28,True
519032,海富通上证非周期ETF联接,2023-07-17,2023-07-18,2,基金清算公告/清算报告,海富通,2023-07-17,True
519059,海富通可转债优选债券,2021-10-28,2021-10-28,2,基金清算公告/清算报告,海富通,2021-10-28,True
519099,新华灵活主题混合,2023-11-30,2023-11-30,1,清算报告,新华,2023-11-30,True
519117,浦银安盛基本面400指数,2023-02-06,2023-02-06,1,清算报告,浦银基金,2023-02-06,True
519118,浦银安盛幸福回报定开债券,2025-06-12,2025-06-14,2,基金合同终止公告/基金清算公告,浦银基金,2025-06-12,True
519123,浦银安盛季季添利债券,2021-02-19,2021-02-19,1,清算报告,浦银基金,2021-02-19,True
519128,浦银安盛月月盈定期支付债券,2021-01-28,2021-04-08,2,基金合同终止公告/清算报告,浦银基金,2021-01-28,True
519131,海富通季季增利 ,2020-08-13,2020-09-23,2,基金合同终止公告/清算报告,海富通,2020-08-13,True
519134,海富通富祥混合,2023-03-13,2023-05-04,3,基金合同终止公告/基金清算公告/清算报告,海富通,2023-03-13,True
519192,万家市政,2014-12-19,2015-02-10,2,清算报告,万家,2014-12-19,True
519208,万家3-5年政金债,2023-04-12,2023-04-12,1,清算报告,万家,2023-04-12,True
519210,万家恒景18个月,2018-11-17,2018-11-17,1,清算报告,万家,2018-11-17,True
519228,海富通欣享混合,2026-08-12,2026-08-12,1,基金清算公告,海富通,2026-08-12,True
519320,浦银安盛幸福聚利定期开放债券,2021-07-28,2021-09-09,2,基金合同终止公告/清算报告,浦银基金,2021-07-28,True
519326,浦银安盛幸福聚益定开债券,2021-07-06,2021-08-13,2,基金合同终止公告/清算报告,浦银基金,2021-07-06,True
519602,海富通大中华混合（QDII）,2023-07-31,2023-09-19,3,基金清算公告/清算报告,海富通,2023-07-31,True
519610,银河旺利混合,2022-12-02,2022-12-02,1,基金清算公告,银河,2022-12-02,True
519622,银河君怡债券,2026-08-04,2026-08-04,1,清算报告,银河,2026-08-04,True
519623,银河君耀混合,2025-12-09,2025-12-09,1,清算报告,银河,2025-12-09,True
519627,银河君润混合,2025-12-03,2025-12-03,1,清算报告,银河,2025-12-03,True
519629,银河睿利混合,2023-05-24,2023-05-24,1,清算报告,银河,2023-05-24,True
519631,银河君欣债券,2020-12-24,2020-12-24,1,清算报告,银河,2020-12-24,True
519633,银河君腾混合,2019-01-30,2019-01-30,1,清算报告,银河,2019-01-30,True
519640,银河鸿利混合,2023-01-16,2023-01-16,1,清算报告,银河,2023-01-16,True
519649,银河犇利混合,2019-01-30,2019-01-30,1,清算报告,银河,2019-01-30,True
519652,银河鑫利混合,2025-12-09,2025-12-09,1,清算报告,银河,2025-12-09,True
519654,银河丰利债券,2026-05-12,2026-05-12,1,清算报告,银河,2026-05-12,True
519662,银河回报债券,2023-01-14,2023-01-14,1,清算报告,银河,2023-01-14,True
519709,交银全球资源混合（QDII）,2019-09-20,2019-09-20,1,清算报告,交银施罗德,2019-09-20,True
519722,交银裕惠纯债债券,2026-09-15,2026-09-15,1,基金合同终止公告,交银施罗德,2026-09-15,True
519729,交银增强收益债券,2022-01-19,2022-01-19,1,清算报告,交银施罗德,2022-01-19,True
519931,长信上证港股通指数型发起式,2019-12-16,2020-01-20,4,基金合同终止公告/基金清算公告/清算报告,长信,2019-12-16,True
519953,长信富海纯债一年定开债券,2025-03-19,2025-03-19,2,基金清算公告/清算报告,长信,2025-03-19,True
519955,长信富民纯债一年定开债券,2024-03-06,2024-03-06,2,基金清算公告/清算报告,长信,2024-03-06,True
519961,长信利广混合,2024-12-31,2024-12-31,2,基金清算公告/清算报告,长信,2024-12-31,True
519963,长信利盈混合,2025-02-19,2025-02-19,2,基金清算公告/清算报告,长信,2025-02-19,True
519969,长信新利混合,2024-06-12,2024-06-12,1,清算报告,长信,2024-06-12,True
519987,长信恒利优势混合,2024-06-12,2024-06-12,1,清算报告,长信,2024-06-12,True
560000,浦银安盛中证智能电动汽车ETF,2026-06-18,2026-06-18,2,基金清算公告/清算报告,浦银基金,2026-06-18,True
560001,益民货币,2020-12-01,2020-12-01,1,清算报告,益民,2020-12-01,True
560600,方正富邦中证医药及医疗器械创新ETF,2023-12-12,2023-12-14,2,基金清算公告/清算报告,方正富邦,2023-12-12,True
560650,核心50ETF,2026-07-24,2026-07-24,2,基金清算公告/清算报告,民生加银,2026-07-24,True
560890,新华中证红利低波动ETF,2026-02-06,2026-03-12,2,基金合同终止公告/清算报告,新华,2026-02-06,True
560960,摩根中证碳中和60ETF,2025-04-16,2025-06-04,6,基金合同终止公告/基金清算公告/清算报告,摩根,2025-04-16,True
561150,富国中证500ESG基准ETF,2022-11-04,2022-12-06,2,基金合同终止公告/清算报告,富国,2022-11-04,True
561710,博时中证疫苗与生物技术ETF,2024-07-20,2024-08-30,2,基金合同终止公告/清算报告,博时,2024-07-20,True
562260,海富通中证汽车零部件主题ETF,2025-07-14,2025-07-15,2,基金清算公告/清算报告,海富通,2025-07-14,True
582001,东吴优信稳健债券,2020-08-06,2020-08-06,1,清算报告,东吴,2020-08-06,True
582002,东吴增利债券,2020-08-20,2020-08-20,1,清算报告,东吴,2020-08-20,True
610003,信达澳银稳定价值债券,2021-12-30,2021-12-30,1,清算报告,信达澳亚,2021-12-30,False
620005,金元顺安核心动力混合,2018-11-10,2019-09-10,3,基金清算公告/清算报告,金元顺安,2018-11-10,False
620008,金元顺安新经济主题混合,2019-04-02,2019-04-02,1,清算报告,金元顺安,2019-04-02,False
673020,西部利得成长精选混合,2025-11-13,2025-11-13,1,清算报告,西部利得,2025-11-13,False
673090,西部利得个股精选股票,2025-09-15,2025-09-15,1,清算报告,西部利得,2025-09-15,False
675021,西部利得稳定增利债券,2016-04-16,2016-04-16,1,清算报告,西部利得,2016-04-16,False
675131,西部利得天添益货币,2018-10-22,2018-10-22,1,清算报告,西部利得,2018-10-22,False
690006,民生加银信用双利债券,2022-09-30,2022-09-30,1,清算报告,民生加银,2022-09-30,False
850004,海通量化价值精选,2025-12-31,2026-01-22,3,基金合同终止公告/清算报告,海通资管,2025-12-31,False
