fund_code,管理费率,托管费率,销售服务费率
163418,1.2,0.2,0.0
163503,1.2,0.2,
163801,1.2,0.2,0.0
163803,1.2,0.2,0.0
163804,1.2,0.2,0.0
163805,1.2,0.2,0.0
163807,1.2,0.2,0.0
163809,1.2,0.2,
163810,1.2,0.2,0.0
163818,1.2,0.2,
163822,1.2,0.2,0.0
163823,1.2,0.2,
165313,1.2,0.2,
165317,1.2,0.2,
165531,1.2,0.2,0.0
165806,0.5,0.1,0.0
165809,0.4,0.1,
166012,0.5,0.1,0.25
166019,1.2,0.2,0.0
166020,1.6,,
166023,1.2,0.2,0.0
166107,1.2,0.2,0.0
166109,1.2,0.2,0.0
166301,1.2,0.2,
166402,1.0,0.22,
166801,1.2,0.2,0.0
166803,0.3,0.1,0.0
166902,0.7,0.2,0.0
166904,0.5,0.1,0.0
167001,1.2,0.2,
167002,1.2,0.2,0.0
168102,1.2,0.2,0.0
168103,1.2,0.2,0.0
168104,1.2,0.2,0.0
168105,1.2,0.2,0.0
168106,1.0,0.25,0.0
168501,1.2,0.2,
168601,1.2,0.2,
169101,1.2,0.2,
169102,1.2,0.2,
169104,1.2,0.2,0.0
169105,1.2,0.2,0.0
169201,1.2,0.2,
180001,1.2,0.2,
180010,1.2,0.2,
180012,1.2,0.2,0.0
180013,1.2,0.2,
180018,1.2,0.2,0.0
200007,1.2,0.2,0.0
200008,1.2,0.2,0.0
200010,1.2,0.2,0.0
200012,1.2,0.2,0.0
200015,1.2,0.2,0.0
200016,1.2,0.2,0.0
202001,1.2,0.2,
202002,1.2,0.2,
202003,1.2,0.2,0.0
202027,1.2,0.2,0.0
202212,1.2,0.2,0.0
202213,1.2,0.2,
206001,0.6,0.2,0.0
206002,1.2,0.2,0.0
206007,1.2,0.2,
206009,1.2,0.2,0.0
210007,0.8,0.1,0.0
210008,1.2,0.2,
210009,1.2,0.2,0.0
210010,0.8,0.15,0.0
213001,1.2,0.2,0.0
217009,1.2,0.2,
217010,1.2,0.2,
217012,1.2,0.2,
217013,1.2,0.2,
217020,1.2,0.2,
233011,1.2,0.2,
233015,1.2,0.2,0.0
240001,1.2,0.2,
240002,1.2,0.2,
240004,1.2,0.2,0.0
240005,1.2,0.2,0.0
240008,1.2,0.2,0.0
240009,1.2,0.2,
240010,1.2,0.2,
240011,1.2,0.2,
240017,1.2,0.2,
240020,1.2,0.2,0.0
240022,1.2,0.2,0.0
253010,1.0,0.2,
253030,0.7,0.2,
255010,1.2,0.2,0.0
257010,1.2,0.2,
257020,1.2,0.2,
257030,1.2,0.2,
260104,1.2,0.2,0.0
260108,1.2,0.2,0.0
260109,1.2,0.2,0.0
260110,1.2,0.2,
260111,1.2,0.2,
270006,1.2,0.2,
270007,1.2,0.2,
270008,1.2,0.2,
270021,1.2,0.2,0.0
270022,1.2,0.2,0.0
290002,1.2,0.2,
290004,1.2,0.2,
290005,1.2,0.2,
290006,1.2,0.2,
290008,1.2,0.2,
310388,1.2,0.2,0.0
320001,1.2,0.2,0.0
320003,1.2,0.2,0.0
320005,1.2,0.2,0.0
320006,1.2,0.2,0.0
320007,1.2,0.2,0.0
320011,1.2,0.2,0.0
320012,1.2,0.2,
320015,1.2,0.2,0.0
320016,1.2,0.2,0.0
320018,1.2,0.2,0.0
320020,1.2,0.2,0.0
320022,1.2,0.2,0.0
340001,1.2,0.2,
340007,1.2,0.2,
340008,1.2,0.2,
350001,1.2,0.2,
350002,1.2,0.2,
350005,1.2,0.2,
350007,1.2,0.2,
350008,1.2,0.2,
350009,0.8,0.2,0.0
360001,1.2,0.2,0.0
360005,1.2,0.2,0.0
360006,1.2,0.2,0.0
360007,1.2,0.2,0.0
360010,1.2,0.2,0.0
360011,1.2,0.2,0.0
360012,1.2,0.2,0.0
360016,1.2,0.2,0.0
376510,1.2,0.2,0.0
377010,1.2,0.2,0.0
377020,1.2,0.2,0.0
377150,1.2,0.2,0.0
377240,1.2,0.2,0.0
377530,1.2,0.2,0.0
378010,1.2,0.2,0.0
379010,1.2,0.2,0.0
393001,1.2,0.2,
398011,1.2,0.2,
399011,1.2,0.2,0.0
400001,1.2,0.2,
400003,1.2,0.2,
400007,1.2,0.2,
400011,0.6,0.1,0.0
400013,0.6,0.16,0.0
400015,1.2,0.2,
400020,1.2,0.2,
400023,0.7,0.25,0.0
400025,1.2,0.2,
420003,1.2,0.2,0.0
420005,1.2,0.2,0.0
420009,0.9,0.2,0.0
450001,1.2,0.2,0.0
450002,1.2,0.2,0.0
450003,1.2,0.2,
450004,1.2,0.2,0.0
450007,1.2,0.2,
450009,1.2,0.2,0.0
450011,1.2,0.2,0.0
470008,1.2,0.2,
470009,1.2,0.2,
470021,0.9,0.2,0.0
470028,1.2,0.2,0.0
470098,1.2,0.2,0.0
481001,1.2,0.2,
481004,1.2,0.2,
481006,1.2,0.2,
481008,1.2,0.2,
501000,1.2,0.1,
501001,1.2,0.2,
501002,1.2,0.1,
501015,1.2,0.2,0.0
501017,1.0,0.2,0.0
501022,1.2,0.2,0.0
501023,0.75,0.15,
501026,1.2,0.2,0.0
501027,0.9,0.25,
501028,0.6,0.15,0.0
501063,1.2,0.2,
501064,1.2,0.2,0.0
501066,1.2,0.2,
501069,0.75,0.1,
501079,1.2,0.2,0.0
501080,1.2,0.2,
501081,1.2,0.2,0.0
501082,1.2,0.2,0.0
501083,1.2,0.2,0.0
501085,1.2,0.2,0.0
501087,1.2,0.2,
501091,1.2,0.2,0.0
501092,1.2,0.2,
501096,1.2,0.2,
501186,1.2,0.2,0.0
501188,1.2,0.2,
501189,1.2,0.2,0.0
501200,1.2,0.2,
501201,1.2,0.2,0.0
501205,1.2,0.2,0.4
501208,1.2,0.2,0.4
506000,1.2,0.2,
506001,1.2,0.2,
510081,1.2,0.2,
510120,0.5,0.1,
510690,0.5,0.1,
510860,0.5,0.1,
512280,0.5,0.1,
512320,0.5,0.1,
513680,0.5,0.1,
513960,0.5,0.1,
515280,0.5,0.1,
515500,0.15,0.05,
515510,0.5,0.1,
515520,0.5,0.1,
515570,0.5,0.1,
515610,0.45,0.05,
515670,0.45,0.09,
515690,0.2,0.1,
516690,0.5,0.1,
516870,0.5,0.1,
517060,0.5,0.1,
517270,0.5,0.1,
517500,0.5,0.1,
519005,1.2,0.2,
519007,1.2,0.2,
519008,1.2,0.2,
519011,1.2,0.2,
519013,1.2,0.2,
519026,1.2,0.2,
519027,0.5,0.1,
519029,1.2,0.2,
519032,0.5,0.1,
519033,1.2,0.2,0.0
519035,1.2,0.2,
519039,1.2,0.2,
519050,1.0,0.2,
519056,1.2,0.2,
519059,0.7,0.2,
519062,1.2,0.2,0.0
519066,1.2,0.2,0.0
519068,1.2,0.2,
519069,1.2,0.2,
519087,1.2,0.2,0.0
519089,1.2,0.2,
519091,1.2,0.2,
519093,1.2,0.2,
519095,1.2,0.2,0.0
519097,1.2,0.2,0.0
519099,1.2,0.2,
519110,1.2,0.2,0.0
519113,1.2,0.2,0.0
519115,1.2,0.2,0.0
519117,1.0,0.15,
519118,0.7,0.2,0.0
519120,1.2,0.2,0.0
519125,1.2,0.2,
519126,1.2,0.2,0.0
519150,1.2,0.2,
519156,1.2,0.2,0.0
519158,1.2,0.2,
519170,1.2,0.2,0.0
519171,1.2,0.2,0.0
519172,1.2,0.2,0.0
519175,1.2,0.2,0.0
519181,1.2,0.2,0.0
519183,0.8,0.2,0.0
519185,1.2,0.2,0.0
519208,0.3,0.1,0.0
519212,1.2,0.2,0.0
519222,0.6,0.15,0.0
519224,0.6,0.15,0.0
519616,0.6,0.1,0.0
519622,0.3,0.1,
519623,0.6,0.1,0.0
519627,0.6,0.1,0.0
519629,0.6,0.13,0.0
519652,0.6,0.2,0.0
519654,0.3,0.1,0.0
519655,1.2,0.2,0.0
519656,1.2,0.2,0.0
519662,0.5,0.15,0.0
519664,1.2,0.2,0.0
519668,1.2,0.2,
519670,1.2,0.2,0.0
519672,1.2,0.2,0.0
519673,1.2,0.2,0.0
519674,1.2,0.2,0.0
519678,1.2,0.2,0.0
519679,1.2,0.2,0.0
519688,1.2,0.2,
519704,1.2,0.2,0.0
519710,1.2,0.2,
519712,1.2,0.2,0.0
519722,0.3,0.05,
519755,0.6,0.2,0.0
519756,1.2,0.2,0.0
519766,0.6,0.2,0.0
519767,1.2,0.2,0.0
519768,0.6,0.2,0.0
519770,0.6,0.2,0.0
519772,1.2,0.2,0.0
519773,1.2,0.2,0.0
519778,1.2,0.2,0.0
519779,1.2,0.2,
519908,1.2,0.2,
519909,1.2,0.2,0.0
519915,1.2,0.2,0.0
519918,1.2,0.2,0.0
519929,1.2,0.2,0.0
519935,1.2,0.2,0.0
519937,0.5,0.1,0.0
519949,0.6,0.2,0.0
519951,0.6,0.1,0.0
519953,0.3,0.1,0.4
519955,0.3,0.1,0.01
519957,1.2,0.15,0.0
519963,0.6,0.1,0.0
519965,1.2,0.2,0.0
519969,0.6,0.2,
519971,0.9,0.1,
519975,1.2,0.2,0.0
519979,1.2,0.2,0.0
519983,1.2,0.2,0.0
519987,1.2,0.2,
519991,1.2,0.2,
519995,1.2,0.2,0.0
530012,1.2,0.2,
530016,1.2,0.2,
530019,1.2,0.2,0.0
540001,0.38,0.1,0.0
540002,1.2,0.2,0.0
550001,1.2,0.2,0.0
550002,1.2,0.2,0.0
550003,1.2,0.2,
550008,1.2,0.2,0.0
550009,1.2,0.2,0.0
550015,1.2,0.18,0.0
560000,0.5,0.1,
560002,1.2,0.2,
560003,1.2,0.2,0.0
560006,0.9,0.2,
560600,0.5,0.1,
560650,0.5,0.1,
560890,0.5,0.1,
560960,0.3,0.1,
571002,1.2,0.2,
580001,1.2,0.2,0.0
580002,1.2,0.2,0.0
580003,1.2,0.2,0.0
580005,1.2,0.2,0.0
590001,1.2,0.2,0.0
590002,1.2,0.2,0.0
590003,1.2,0.2,0.0
590005,1.2,0.2,0.0
590006,1.2,0.2,0.0
590008,1.2,0.2,0.0
610001,1.2,0.2,0.0
610002,1.2,0.2,0.0
610003,0.3,0.1,0.0
610004,1.2,0.2,0.0
610005,1.2,0.2,0.0
610006,1.2,0.2,0.0
610007,1.2,0.2,0.0
620001,1.2,0.2,
630002,1.2,0.2,
630005,1.2,0.2,
630006,1.2,0.2,
630008,1.2,0.2,
630010,1.2,0.2,
660006,1.2,0.2,
660010,1.2,0.2,
660012,1.2,0.2,
660015,1.2,0.2,0.0
671010,1.2,0.2,0.0
671030,1.2,0.2,0.0
673010,1.2,0.2,0.0
673020,0.7,0.15,0.1
673030,0.6,0.15,0.2
673040,0.9,0.15,0.0
673120,1.2,0.1,0.0
673141,1.2,0.2,0.0
688888,1.2,0.2,0.0
690001,1.2,0.2,0.0
690003,1.2,0.2,
700001,1.2,0.2,
700003,1.2,0.2,
700004,1.2,0.2,0.0
710001,1.2,0.2,0.0
710002,1.2,0.2,0.0
720001,1.2,0.2,0.0
730001,1.2,0.2,0.0
730002,0.8,0.2,0.0
740001,1.2,0.2,0.0
750001,1.2,0.2,0.0
750005,1.2,0.2,0.0
762001,1.2,0.2,0.0
770001,1.2,0.2,0.0
850004,0.7,0.15,0.0
850005,0.8,0.12,0.0
850006,0.8,0.12,0.0
850007,0.7,0.15,0.0
850010,0.7,0.15,0.0
850013,0.8,0.15,0.0
860005,1.0,0.18,0.0
860008,1.2,0.25,0.0
952004,1.2,0.2,0.0
952035,1.2,0.2,
952099,0.6,0.2,
959991,0.6,0.2,
970001,0.6,0.15,0.0
970027,0.6,0.05,0.0
970029,0.4,0.1,0.0
970034,0.8,0.2,
970035,0.8,0.2,
970036,0.3,0.1,
970067,1.2,0.2,0.0
970071,0.5,0.14,
970072,0.6,0.1,
970073,1.2,0.2,0.0
970077,0.5,0.13,0.0
970125,0.5,0.1,0.0
970127,0.2,0.05,0.0
970130,0.4,0.1,0.0
970132,0.3,0.08,0.0
970142,0.6,0.05,0.0
