year,month,report_type,type_name,fund_code,fund_short_name,title,report_send_date,organ_name,upload_info_id
2024,2024-07,FC030010,基金合同终止公告,004481,华宝第三产业混合,华宝第三产业灵活配置混合型证券投资基金基金合同终止公告,2024-07-11,华宝,1118275
2024,2024-07,FC030010,基金合同终止公告,009481,国泰宏益一年持有期混合,关于国泰宏益一年持有期混合型证券投资基金基金合同终止及基金财产清算的公告,2024-07-11,国泰,1118313
2024,2024-07,FC030010,基金合同终止公告,159990,小盘价值,关于银华巨潮小盘价值交易型开放式指数证券投资基金基金合同终止及基金财产清算的公告,2024-07-10,银华,1118110
2024,2024-07,FC030010,基金合同终止公告,970038,东莞证券德益6个月持有期债券,关于东莞证券德益6个月持有期债券型集合资产管理计划资产管理合同终止及财产清算的公告,2024-07-05,东莞证券,1117121
2024,2024-07,FC030010,基金合同终止公告,009728,中银证券安泰债券,关于中银证券安泰债券型证券投资基金基金合同终止及基金财产清算的公告,2024-07-04,中银国际证券,1116766
2024,2024-07,FC030010,基金合同终止公告,159769,消费电子龙头ETF,关于银华中证消费电子主题交易型开放式指数证券投资基金基金合同终止及基金财产清算的公告,2024-07-03,银华,1116583
2024,2024-08,FC030010,基金合同终止公告,012272,渤海汇金创新价值一年持有期混合,关于渤海汇金创新价值一年持有期混合型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-08-31,渤海汇金,1151236
2024,2024-08,FC030010,基金合同终止公告,008526,华泰柏瑞行业精选混合,华泰柏瑞行业精选混合型证券投资基金基金合同终止及基金财产清算的公告,2024-08-31,华泰柏瑞,1151623
2024,2024-08,FC030010,基金合同终止公告,013022,博时养老目标2040五年持有混合发起（FOF）,关于博时养老目标日期2040五年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-08-31,博时,1153891
2024,2024-08,FC030010,基金合同终止公告,013043,博时养老目标2045五年持有混合发起（FOF）,关于博时养老目标日期2045五年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-08-31,博时,1153892
2024,2024-08,FC030010,基金合同终止公告,013061,博时养老目标2050五年持有混合发起（FOF）,关于博时养老目标日期2050五年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-08-31,博时,1153893
2024,2024-08,FC030010,基金合同终止公告,970023,天风天盈一年定开混合,天风天盈一年定期开放混合型集合资产管理计划基金合同终止公告,2024-08-30,天风资管,1143860
2024,2024-08,FC030010,基金合同终止公告,008672,宝盈祥泽混合,宝盈祥泽混合型证券投资基金基金合同终止公告,2024-08-30,宝盈,1149065
2024,2024-08,FC030010,基金合同终止公告,017803,富国汇诚18个月封闭式债券,富国基金管理有限公司关于富国汇诚18个月封闭式债券型证券投资基金发生基金合同终止情形及基金财产清算的公告,2024-08-29,富国,1143124
2024,2024-08,FC030010,基金合同终止公告,005444,光大保德信精选18个月混合,光大保德信基金管理有限公司关于光大保德信多策略精选18个月定期开放灵活配置混合型证券投资基金基金合同终止及基金财产清算公告,2024-08-28,光大保德信,1141512
2024,2024-08,FC030010,基金合同终止公告,009638,华泰紫金周周购12个月滚动债发起,华泰紫金周周购12个月滚动持有债券型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-08-28,华泰资管,1141591
2024,2024-08,FC030010,基金合同终止公告,012996,博时养老目标2035三年持有混合发起（FOF）,关于博时养老目标日期2035三年持有期混合型发起式基金中基金（FOF）基金合同终止及基金财产清算的公告,2024-08-28,博时,1141615
2024,2024-08,FC030010,基金合同终止公告,013162,广发中证沪港深科技龙头ETF联接,关于广发中证沪港深科技龙头交易型开放式指数证券投资基金发起式联接基金基金合同终止及基金财产清算的公告,2024-08-27,广发,1141150
2024,2024-08,FC030010,基金合同终止公告,159987,创新ETF,关于银华中证研发创新100交易型开放式指数证券投资基金基金合同终止及基金财产清算的公告,2024-08-27,银华,1141263
2024,2024-08,FC030010,基金合同终止公告,013306,国泰中证科创创业50ETF发起联接,关于国泰中证科创创业50交易型开放式指数证券投资基金发起式联接基金基金合同终止及基金财产清算的公告,2024-08-26,国泰,1140589
2024,2024-08,FC030010,基金合同终止公告,013135,银河悦宁稳健养老目标一年持有混合发起（FOF）,银河基金管理有限公司关于银河悦宁稳健养老目标一年持有期混合型发起式基金中基金(FOF)基金合同终止及基金财产清算的公告,2024-08-24,银河,1140752
2024,2024-08,FC030010,基金合同终止公告,017807,南方恒泽18个月封闭式债券,关于南方恒泽18个月封闭式债券型证券投资基金基金合同终止及基金财产清算的公告,2024-08-23,南方,1140483
2024,2024-08,FC030010,基金合同终止公告,013407,长盛安盈混合,关于长盛安盈混合型证券投资基金基金合同终止及基金财产清算的公告,2024-08-22,长盛,1139921
2024,2024-08,FC030010,基金合同终止公告,014761,金鹰民稳混合,金鹰民稳混合型证券投资基金基金合同终止公告,2024-08-22,金鹰,1140137
2024,2024-08,FC030010,基金合同终止公告,012288,泰康沪港深成长混合,关于泰康沪港深成长混合型证券投资基金基金合同终止及基金财产清算的公告,2024-08-20,泰康,1139586
2024,2024-08,FC030010,基金合同终止公告,012655,博时5G50ETF联接,关于博时中证5G产业50交易型开放式指数证券投资基金发起式联接基金基金合同终止的公告,2024-08-17,博时,1139222
2024,2024-08,FC030010,基金合同终止公告,970062,华鑫证券乐享周周购三个月滚动持有债券,华鑫证券乐享周周购三个月滚动持有债券型集合资产管理计划基金合同终止公告,2024-08-02,华鑫证券,1135114
2024,2024-09,FC030010,基金合同终止公告,012151,港股通50ETF联接A/C,华泰柏瑞中证港股通50交易型开放式指数证券投资基金发起式联接基金基金合同终止及基金财产清算的公告,2024-09-30,华泰柏瑞,1162119
2024,2024-09,FC030010,基金合同终止公告,012415,德邦上证G60综指增强,关于德邦上证G60创新综合指数增强型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-09-30,德邦,1163615
2024,2024-09,FC030010,基金合同终止公告,013371,民生加银新能源智选混合发起,关于民生加银新能源智选混合型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-09-30,民生加银,1163699
2024,2024-09,FC030010,基金合同终止公告,013031,民生加银中证800指数增强发起式,关于民生加银中证800指数增强型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-09-30,民生加银,1163701
2024,2024-09,FC030010,基金合同终止公告,013093,汇添富中证沪港深科技龙头指数发起式,关于汇添富中证沪港深科技龙头指数型发起式证券投资基金进入清算期及终止基金合同的公告,2024-09-30,汇添富,1164105
2024,2024-09,FC030010,基金合同终止公告,010857,宝盈祥乐一年持有期混合,宝盈祥乐一年持有期混合型证券投资基金基金合同终止公告,2024-09-28,宝盈,1163762
2024,2024-09,FC030010,基金合同终止公告,008941,华泰紫金周周购3月滚动债,华泰紫金周周购3个月滚动持有债券型证券投资基金基金合同终止及基金财产清算的公告,2024-09-28,华泰资管,1163980
2024,2024-09,FC030010,基金合同终止公告,010403,华商景气优选混合,关于华商景气优选混合型证券投资基金基金合同终止及基金财产清算的公告,2024-09-27,华商,1162759
2024,2024-09,FC030010,基金合同终止公告,168207,国联创业板两年定开混合,国联基金管理有限公司关于国联创业板两年定期开放混合型证券投资基金基金合同终止及财产清算的公告,2024-09-26,国联,1161604
2024,2024-09,FC030010,基金合同终止公告,011361,华夏博锐一年持有混合（MOM）,华夏基金管理有限公司关于华夏博锐一年持有期混合型管理人中管理人（MOM）发起式证券投资基金终止基金合同及基金财产清算的公告,2024-09-24,华夏,1160190
2024,2024-09,FC030010,基金合同终止公告,020347,景顺长城卓越成长混合,关于景顺长城卓越成长混合型证券投资基金基金合同终止及基金财产清算的公告,2024-09-24,景顺长城,1160287
2024,2024-09,FC030010,基金合同终止公告,010711,华富国潮优选混合发起式,关于华富国潮优选混合型发起式证券投资基金基金合同终止及基金财产清算的公告,2024-09-24,华富,1160359
2024,2024-09,FC030010,基金合同终止公告,004149,博时鑫惠混合,博时基金管理有限公司关于博时鑫惠灵活配置混合型证券投资基金合同终止及基金财产清算的公告,2024-09-21,博时,1159874
